0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.30.40
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.43
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.41
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.42
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.4
0.39
